,pm2.5,nadm_visina,datum_od,merilno_mesto,o3,benzen,ge_sirina,pm10,co,no2,sifra,datum_do,ge_dolzina,so2
5885,16.0,230,2023-03-08 07:00,Ptuj,,,46.425815,18.0,,,E801,2023-03-08 08:00:00,15.881421,
5886,16.0,230,2023-03-08 07:00,Ptuj,,,46.425815,18.0,,,E801,2023-03-08 08:00:00,15.881421,
5887,16.0,230,2023-03-08 07:00,Ptuj,,,46.425815,18.0,,,E801,2023-03-08 08:00:00,15.881421,
5888,16.0,230,2023-03-08 07:00,Ptuj,,,46.425815,18.0,,,E801,2023-03-08 08:00:00,15.881421,
5889,16.0,230,2023-03-08 07:00,Ptuj,,,46.425815,18.0,,,E801,2023-03-08 08:00:00,15.881421,
5890,16.0,230,2023-03-08 07:00,Ptuj,,,46.425815,18.0,,,E801,2023-03-08 08:00:00,15.881421,
5891,16.0,230,2023-03-08 07:00,Ptuj,,,46.425815,18.0,,,E801,2023-03-08 08:00:00,15.881421,
5892,16.0,230,2023-03-08 07:00,Ptuj,,,46.425815,18.0,,,E801,2023-03-08 08:00:00,15.881421,
5893,16.0,230,2023-03-08 07:00,Ptuj,,,46.425815,18.0,,,E801,2023-03-08 08:00:00,15.881421,
5894,15.0,230,2023-03-08 08:00,Ptuj,,,46.425815,17.0,,,E801,2023-03-08 09:00:00,15.881421,
5895,15.0,230,2023-03-08 08:00,Ptuj,,,46.425815,17.0,,,E801,2023-03-08 09:00:00,15.881421,
5896,15.0,230,2023-03-08 08:00,Ptuj,,,46.425815,17.0,,,E801,2023-03-08 09:00:00,15.881421,
5897,15.0,230,2023-03-08 08:00,Ptuj,,,46.425815,17.0,,,E801,2023-03-08 09:00:00,15.881421,
5898,15.0,230,2023-03-08 08:00,Ptuj,,,46.425815,17.0,,,E801,2023-03-08 09:00:00,15.881421,
5899,15.0,230,2023-03-08 08:00,Ptuj,,,46.425815,17.0,,,E801,2023-03-08 09:00:00,15.881421,
5900,15.0,230,2023-03-08 08:00,Ptuj,,,46.425815,17.0,,,E801,2023-03-08 09:00:00,15.881421,
5901,15.0,230,2023-03-08 08:00,Ptuj,,,46.425815,17.0,,,E801,2023-03-08 09:00:00,15.881421,
5902,15.0,230,2023-03-08 08:00,Ptuj,,,46.425815,17.0,,,E801,2023-03-08 09:00:00,15.881421,
5903,15.0,230,2023-03-08 08:00,Ptuj,,,46.425815,17.0,,,E801,2023-03-08 09:00:00,15.881421,
5904,15.0,230,2023-03-08 08:00,Ptuj,,,46.425815,17.0,,,E801,2023-03-08 09:00:00,15.881421,
5905,15.0,230,2023-03-08 08:00,Ptuj,,,46.425815,17.0,,,E801,2023-03-08 09:00:00,15.881421,
5906,25.0,230,2023-03-08 09:00,Ptuj,,,46.425815,35.0,,,E801,2023-03-08 10:00:00,15.881421,
5907,25.0,230,2023-03-08 09:00,Ptuj,,,46.425815,35.0,,,E801,2023-03-08 10:00:00,15.881421,
5908,25.0,230,2023-03-08 09:00,Ptuj,,,46.425815,35.0,,,E801,2023-03-08 10:00:00,15.881421,
5909,25.0,230,2023-03-08 09:00,Ptuj,,,46.425815,35.0,,,E801,2023-03-08 10:00:00,15.881421,
5910,25.0,230,2023-03-08 09:00,Ptuj,,,46.425815,35.0,,,E801,2023-03-08 10:00:00,15.881421,
5911,25.0,230,2023-03-08 09:00,Ptuj,,,46.425815,35.0,,,E801,2023-03-08 10:00:00,15.881421,
5912,25.0,230,2023-03-08 09:00,Ptuj,,,46.425815,35.0,,,E801,2023-03-08 10:00:00,15.881421,
5913,25.0,230,2023-03-08 09:00,Ptuj,,,46.425815,35.0,,,E801,2023-03-08 10:00:00,15.881421,
5914,25.0,230,2023-03-08 09:00,Ptuj,,,46.425815,35.0,,,E801,2023-03-08 10:00:00,15.881421,
5915,25.0,230,2023-03-08 09:00,Ptuj,,,46.425815,35.0,,,E801,2023-03-08 10:00:00,15.881421,
5916,25.0,230,2023-03-08 09:00,Ptuj,,,46.425815,35.0,,,E801,2023-03-08 10:00:00,15.881421,
5917,25.0,230,2023-03-08 09:00,Ptuj,,,46.425815,35.0,,,E801,2023-03-08 10:00:00,15.881421,
5918,25.0,230,2023-03-08 10:00,Ptuj,,,46.425815,33.0,,,E801,2023-03-08 11:00:00,15.881421,
5919,25.0,230,2023-03-08 10:00,Ptuj,,,46.425815,33.0,,,E801,2023-03-08 11:00:00,15.881421,
5920,25.0,230,2023-03-08 10:00,Ptuj,,,46.425815,33.0,,,E801,2023-03-08 11:00:00,15.881421,
5921,25.0,230,2023-03-08 10:00,Ptuj,,,46.425815,33.0,,,E801,2023-03-08 11:00:00,15.881421,
5922,25.0,230,2023-03-08 10:00,Ptuj,,,46.425815,33.0,,,E801,2023-03-08 11:00:00,15.881421,
5923,25.0,230,2023-03-08 10:00,Ptuj,,,46.425815,33.0,,,E801,2023-03-08 11:00:00,15.881421,
5924,25.0,230,2023-03-08 10:00,Ptuj,,,46.425815,33.0,,,E801,2023-03-08 11:00:00,15.881421,
5925,25.0,230,2023-03-08 10:00,Ptuj,,,46.425815,33.0,,,E801,2023-03-08 11:00:00,15.881421,
5926,25.0,230,2023-03-08 10:00,Ptuj,,,46.425815,33.0,,,E801,2023-03-08 11:00:00,15.881421,
5927,25.0,230,2023-03-08 10:00,Ptuj,,,46.425815,33.0,,,E801,2023-03-08 11:00:00,15.881421,
5928,25.0,230,2023-03-08 10:00,Ptuj,,,46.425815,33.0,,,E801,2023-03-08 11:00:00,15.881421,
5929,25.0,230,2023-03-08 10:00,Ptuj,,,46.425815,33.0,,,E801,2023-03-08 11:00:00,15.881421,
5930,27.0,230,2023-03-08 11:00,Ptuj,,,46.425815,38.0,,,E801,2023-03-08 12:00:00,15.881421,
5931,27.0,230,2023-03-08 11:00,Ptuj,,,46.425815,38.0,,,E801,2023-03-08 12:00:00,15.881421,
5932,27.0,230,2023-03-08 11:00,Ptuj,,,46.425815,38.0,,,E801,2023-03-08 12:00:00,15.881421,
5933,27.0,230,2023-03-08 11:00,Ptuj,,,46.425815,38.0,,,E801,2023-03-08 12:00:00,15.881421,
5934,27.0,230,2023-03-08 11:00,Ptuj,,,46.425815,38.0,,,E801,2023-03-08 12:00:00,15.881421,
5935,27.0,230,2023-03-08 11:00,Ptuj,,,46.425815,38.0,,,E801,2023-03-08 12:00:00,15.881421,
5936,27.0,230,2023-03-08 11:00,Ptuj,,,46.425815,38.0,,,E801,2023-03-08 12:00:00,15.881421,
5937,27.0,230,2023-03-08 11:00,Ptuj,,,46.425815,38.0,,,E801,2023-03-08 12:00:00,15.881421,
5938,27.0,230,2023-03-08 11:00,Ptuj,,,46.425815,38.0,,,E801,2023-03-08 12:00:00,15.881421,
5939,27.0,230,2023-03-08 11:00,Ptuj,,,46.425815,38.0,,,E801,2023-03-08 12:00:00,15.881421,
5940,27.0,230,2023-03-08 11:00,Ptuj,,,46.425815,38.0,,,E801,2023-03-08 12:00:00,15.881421,
5941,27.0,230,2023-03-08 11:00,Ptuj,,,46.425815,38.0,,,E801,2023-03-08 12:00:00,15.881421,
5942,28.0,230,2023-03-08 12:00,Ptuj,,,46.425815,39.0,,,E801,2023-03-08 13:00:00,15.881421,
5943,28.0,230,2023-03-08 12:00,Ptuj,,,46.425815,39.0,,,E801,2023-03-08 13:00:00,15.881421,
5944,28.0,230,2023-03-08 12:00,Ptuj,,,46.425815,39.0,,,E801,2023-03-08 13:00:00,15.881421,
5945,28.0,230,2023-03-08 12:00,Ptuj,,,46.425815,39.0,,,E801,2023-03-08 13:00:00,15.881421,
5946,28.0,230,2023-03-08 12:00,Ptuj,,,46.425815,39.0,,,E801,2023-03-08 13:00:00,15.881421,
5947,28.0,230,2023-03-08 12:00,Ptuj,,,46.425815,39.0,,,E801,2023-03-08 13:00:00,15.881421,
5948,28.0,230,2023-03-08 12:00,Ptuj,,,46.425815,39.0,,,E801,2023-03-08 13:00:00,15.881421,
5949,28.0,230,2023-03-08 12:00,Ptuj,,,46.425815,39.0,,,E801,2023-03-08 13:00:00,15.881421,
5950,28.0,230,2023-03-08 12:00,Ptuj,,,46.425815,39.0,,,E801,2023-03-08 13:00:00,15.881421,
5951,28.0,230,2023-03-08 12:00,Ptuj,,,46.425815,39.0,,,E801,2023-03-08 13:00:00,15.881421,
5952,28.0,230,2023-03-08 12:00,Ptuj,,,46.425815,39.0,,,E801,2023-03-08 13:00:00,15.881421,
5953,28.0,230,2023-03-08 12:00,Ptuj,,,46.425815,39.0,,,E801,2023-03-08 13:00:00,15.881421,
5954,12.0,230,2023-03-08 13:00,Ptuj,,,46.425815,19.0,,,E801,2023-03-08 14:00:00,15.881421,
5955,12.0,230,2023-03-08 13:00,Ptuj,,,46.425815,19.0,,,E801,2023-03-08 14:00:00,15.881421,
5956,12.0,230,2023-03-08 13:00,Ptuj,,,46.425815,19.0,,,E801,2023-03-08 14:00:00,15.881421,
5957,12.0,230,2023-03-08 13:00,Ptuj,,,46.425815,19.0,,,E801,2023-03-08 14:00:00,15.881421,
5958,12.0,230,2023-03-08 13:00,Ptuj,,,46.425815,19.0,,,E801,2023-03-08 14:00:00,15.881421,
5959,12.0,230,2023-03-08 13:00,Ptuj,,,46.425815,19.0,,,E801,2023-03-08 14:00:00,15.881421,
5960,12.0,230,2023-03-08 13:00,Ptuj,,,46.425815,19.0,,,E801,2023-03-08 14:00:00,15.881421,
5961,12.0,230,2023-03-08 13:00,Ptuj,,,46.425815,19.0,,,E801,2023-03-08 14:00:00,15.881421,
5962,12.0,230,2023-03-08 13:00,Ptuj,,,46.425815,19.0,,,E801,2023-03-08 14:00:00,15.881421,
5963,12.0,230,2023-03-08 13:00,Ptuj,,,46.425815,19.0,,,E801,2023-03-08 14:00:00,15.881421,
5964,12.0,230,2023-03-08 13:00,Ptuj,,,46.425815,19.0,,,E801,2023-03-08 14:00:00,15.881421,
5965,12.0,230,2023-03-08 13:00,Ptuj,,,46.425815,19.0,,,E801,2023-03-08 14:00:00,15.881421,
5966,6.0,230,2023-03-08 14:00,Ptuj,,,46.425815,13.0,,,E801,2023-03-08 15:00:00,15.881421,
5967,6.0,230,2023-03-08 14:00,Ptuj,,,46.425815,13.0,,,E801,2023-03-08 15:00:00,15.881421,
5968,6.0,230,2023-03-08 14:00,Ptuj,,,46.425815,13.0,,,E801,2023-03-08 15:00:00,15.881421,
5969,6.0,230,2023-03-08 14:00,Ptuj,,,46.425815,13.0,,,E801,2023-03-08 15:00:00,15.881421,
5970,6.0,230,2023-03-08 14:00,Ptuj,,,46.425815,13.0,,,E801,2023-03-08 15:00:00,15.881421,
5971,6.0,230,2023-03-08 14:00,Ptuj,,,46.425815,13.0,,,E801,2023-03-08 15:00:00,15.881421,
5972,6.0,230,2023-03-08 14:00,Ptuj,,,46.425815,13.0,,,E801,2023-03-08 15:00:00,15.881421,
5973,6.0,230,2023-03-08 14:00,Ptuj,,,46.425815,13.0,,,E801,2023-03-08 15:00:00,15.881421,
5974,6.0,230,2023-03-08 14:00,Ptuj,,,46.425815,13.0,,,E801,2023-03-08 15:00:00,15.881421,
5975,6.0,230,2023-03-08 14:00,Ptuj,,,46.425815,13.0,,,E801,2023-03-08 15:00:00,15.881421,
5976,6.0,230,2023-03-08 14:00,Ptuj,,,46.425815,13.0,,,E801,2023-03-08 15:00:00,15.881421,
5977,6.0,230,2023-03-08 14:00,Ptuj,,,46.425815,13.0,,,E801,2023-03-08 15:00:00,15.881421,
5978,5,230,2023-03-08 15:00,Ptuj,,,46.425815,11.0,,,E801,2023-03-08 16:00:00,15.881421,
5979,5,230,2023-03-08 15:00,Ptuj,,,46.425815,11.0,,,E801,2023-03-08 16:00:00,15.881421,
5980,5,230,2023-03-08 15:00,Ptuj,,,46.425815,11.0,,,E801,2023-03-08 16:00:00,15.881421,
5981,5,230,2023-03-08 15:00,Ptuj,,,46.425815,11.0,,,E801,2023-03-08 16:00:00,15.881421,
5982,5,230,2023-03-08 15:00,Ptuj,,,46.425815,11.0,,,E801,2023-03-08 16:00:00,15.881421,
5983,5,230,2023-03-08 15:00,Ptuj,,,46.425815,11.0,,,E801,2023-03-08 16:00:00,15.881421,
5984,5,230,2023-03-08 15:00,Ptuj,,,46.425815,11.0,,,E801,2023-03-08 16:00:00,15.881421,
5985,5,230,2023-03-08 15:00,Ptuj,,,46.425815,11.0,,,E801,2023-03-08 16:00:00,15.881421,
5986,5,230,2023-03-08 15:00,Ptuj,,,46.425815,11.0,,,E801,2023-03-08 16:00:00,15.881421,
5987,5,230,2023-03-08 15:00,Ptuj,,,46.425815,11.0,,,E801,2023-03-08 16:00:00,15.881421,
5988,5,230,2023-03-08 15:00,Ptuj,,,46.425815,11.0,,,E801,2023-03-08 16:00:00,15.881421,
5989,5,230,2023-03-08 15:00,Ptuj,,,46.425815,11.0,,,E801,2023-03-08 16:00:00,15.881421,
5990,5.0,230,2023-03-08 16:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-08 17:00:00,15.881421,
5991,5.0,230,2023-03-08 16:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-08 17:00:00,15.881421,
5992,5.0,230,2023-03-08 16:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-08 17:00:00,15.881421,
5993,5.0,230,2023-03-08 16:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-08 17:00:00,15.881421,
5994,5.0,230,2023-03-08 16:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-08 17:00:00,15.881421,
5995,5.0,230,2023-03-08 16:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-08 17:00:00,15.881421,
5996,5.0,230,2023-03-08 16:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-08 17:00:00,15.881421,
5997,5.0,230,2023-03-08 16:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-08 17:00:00,15.881421,
5998,5.0,230,2023-03-08 16:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-08 17:00:00,15.881421,
5999,5.0,230,2023-03-08 16:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-08 17:00:00,15.881421,
6000,5.0,230,2023-03-08 16:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-08 17:00:00,15.881421,
6001,5.0,230,2023-03-08 16:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-08 17:00:00,15.881421,
6002,4.0,230,2023-03-08 17:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 18:00:00,15.881421,
6003,4.0,230,2023-03-08 17:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 18:00:00,15.881421,
6004,4.0,230,2023-03-08 17:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 18:00:00,15.881421,
6005,4.0,230,2023-03-08 17:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 18:00:00,15.881421,
6006,4.0,230,2023-03-08 17:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 18:00:00,15.881421,
6007,4.0,230,2023-03-08 17:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 18:00:00,15.881421,
6008,4.0,230,2023-03-08 17:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 18:00:00,15.881421,
6009,4.0,230,2023-03-08 17:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 18:00:00,15.881421,
6010,4.0,230,2023-03-08 17:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 18:00:00,15.881421,
6011,4.0,230,2023-03-08 17:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 18:00:00,15.881421,
6012,4.0,230,2023-03-08 17:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 18:00:00,15.881421,
6013,4.0,230,2023-03-08 17:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 18:00:00,15.881421,
6014,4.0,230,2023-03-08 18:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 19:00:00,15.881421,
6015,4.0,230,2023-03-08 18:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 19:00:00,15.881421,
6016,4.0,230,2023-03-08 18:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 19:00:00,15.881421,
6017,4.0,230,2023-03-08 18:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 19:00:00,15.881421,
6018,4.0,230,2023-03-08 18:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 19:00:00,15.881421,
6019,4.0,230,2023-03-08 18:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 19:00:00,15.881421,
6020,4.0,230,2023-03-08 18:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 19:00:00,15.881421,
6021,4.0,230,2023-03-08 18:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 19:00:00,15.881421,
6022,4.0,230,2023-03-08 18:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 19:00:00,15.881421,
6023,4.0,230,2023-03-08 18:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 19:00:00,15.881421,
6024,4.0,230,2023-03-08 18:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 19:00:00,15.881421,
6025,4.0,230,2023-03-08 18:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 19:00:00,15.881421,
6026,4.0,230,2023-03-08 19:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 20:00:00,15.881421,
6027,4.0,230,2023-03-08 19:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 20:00:00,15.881421,
6028,4.0,230,2023-03-08 19:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 20:00:00,15.881421,
6029,4.0,230,2023-03-08 19:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 20:00:00,15.881421,
6030,4.0,230,2023-03-08 19:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 20:00:00,15.881421,
6031,4.0,230,2023-03-08 19:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 20:00:00,15.881421,
6032,4.0,230,2023-03-08 19:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 20:00:00,15.881421,
6033,4.0,230,2023-03-08 19:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 20:00:00,15.881421,
6034,4.0,230,2023-03-08 19:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 20:00:00,15.881421,
6035,4.0,230,2023-03-08 19:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 20:00:00,15.881421,
6036,4.0,230,2023-03-08 19:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 20:00:00,15.881421,
6037,4.0,230,2023-03-08 19:00,Ptuj,,,46.425815,6.0,,,E801,2023-03-08 20:00:00,15.881421,
6038,5.0,230,2023-03-08 20:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 21:00:00,15.881421,
6039,5.0,230,2023-03-08 20:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 21:00:00,15.881421,
6040,5.0,230,2023-03-08 20:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 21:00:00,15.881421,
6041,5.0,230,2023-03-08 20:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 21:00:00,15.881421,
6042,5.0,230,2023-03-08 20:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 21:00:00,15.881421,
6043,5.0,230,2023-03-08 20:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 21:00:00,15.881421,
6044,5.0,230,2023-03-08 20:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 21:00:00,15.881421,
6045,5.0,230,2023-03-08 20:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 21:00:00,15.881421,
6046,5.0,230,2023-03-08 20:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 21:00:00,15.881421,
6047,5.0,230,2023-03-08 20:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 21:00:00,15.881421,
6048,5.0,230,2023-03-08 20:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 21:00:00,15.881421,
6049,5.0,230,2023-03-08 20:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 21:00:00,15.881421,
6050,5.0,230,2023-03-08 21:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 22:00:00,15.881421,
6051,5.0,230,2023-03-08 21:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 22:00:00,15.881421,
6052,5.0,230,2023-03-08 21:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 22:00:00,15.881421,
6053,5.0,230,2023-03-08 21:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 22:00:00,15.881421,
6054,5.0,230,2023-03-08 21:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 22:00:00,15.881421,
6055,5.0,230,2023-03-08 21:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 22:00:00,15.881421,
6056,5.0,230,2023-03-08 21:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 22:00:00,15.881421,
6057,5.0,230,2023-03-08 21:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 22:00:00,15.881421,
6058,5.0,230,2023-03-08 21:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 22:00:00,15.881421,
6059,5.0,230,2023-03-08 21:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 22:00:00,15.881421,
6060,5.0,230,2023-03-08 21:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 22:00:00,15.881421,
6061,5.0,230,2023-03-08 21:00,Ptuj,,,46.425815,7.0,,,E801,2023-03-08 22:00:00,15.881421,
6062,6.0,230,2023-03-08 22:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-08 23:00:00,15.881421,
6063,6.0,230,2023-03-08 22:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-08 23:00:00,15.881421,
6064,6.0,230,2023-03-08 22:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-08 23:00:00,15.881421,
6065,6.0,230,2023-03-08 22:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-08 23:00:00,15.881421,
6066,6.0,230,2023-03-08 22:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-08 23:00:00,15.881421,
6067,6.0,230,2023-03-08 22:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-08 23:00:00,15.881421,
6068,6.0,230,2023-03-08 22:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-08 23:00:00,15.881421,
6069,6.0,230,2023-03-08 22:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-08 23:00:00,15.881421,
6070,6.0,230,2023-03-08 22:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-08 23:00:00,15.881421,
6071,6.0,230,2023-03-08 22:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-08 23:00:00,15.881421,
6072,6.0,230,2023-03-08 22:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-08 23:00:00,15.881421,
6073,6.0,230,2023-03-08 22:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-08 23:00:00,15.881421,
6074,6.0,230,2023-03-08 23:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 00:00:00,15.881421,
6075,6.0,230,2023-03-08 23:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 00:00:00,15.881421,
6076,6.0,230,2023-03-08 23:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 00:00:00,15.881421,
6077,6.0,230,2023-03-08 23:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 00:00:00,15.881421,
6078,6.0,230,2023-03-08 23:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 00:00:00,15.881421,
6079,6.0,230,2023-03-08 23:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 00:00:00,15.881421,
6080,6.0,230,2023-03-08 23:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 00:00:00,15.881421,
6081,6.0,230,2023-03-08 23:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 00:00:00,15.881421,
6082,6.0,230,2023-03-08 23:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 00:00:00,15.881421,
6083,6.0,230,2023-03-08 23:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 00:00:00,15.881421,
6084,6.0,230,2023-03-08 23:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 00:00:00,15.881421,
6085,6.0,230,2023-03-08 23:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 00:00:00,15.881421,
6086,6.0,230,2023-03-09 00:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 01:00:00,15.881421,
6087,6.0,230,2023-03-09 00:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 01:00:00,15.881421,
6088,6.0,230,2023-03-09 00:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 01:00:00,15.881421,
6089,6.0,230,2023-03-09 00:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 01:00:00,15.881421,
6090,6.0,230,2023-03-09 00:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 01:00:00,15.881421,
6091,6.0,230,2023-03-09 00:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 01:00:00,15.881421,
6092,6.0,230,2023-03-09 00:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 01:00:00,15.881421,
6093,6.0,230,2023-03-09 00:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 01:00:00,15.881421,
6094,6.0,230,2023-03-09 00:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 01:00:00,15.881421,
6095,6.0,230,2023-03-09 00:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 01:00:00,15.881421,
6096,6.0,230,2023-03-09 00:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 01:00:00,15.881421,
6097,6.0,230,2023-03-09 00:00,Ptuj,,,46.425815,8.0,,,E801,2023-03-09 01:00:00,15.881421,
6098,7.0,230,2023-03-09 01:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-09 02:00:00,15.881421,
6099,7.0,230,2023-03-09 01:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-09 02:00:00,15.881421,
6100,7.0,230,2023-03-09 01:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-09 02:00:00,15.881421,
6101,7.0,230,2023-03-09 01:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-09 02:00:00,15.881421,
6102,7.0,230,2023-03-09 01:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-09 02:00:00,15.881421,
6103,7.0,230,2023-03-09 01:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-09 02:00:00,15.881421,
6104,7.0,230,2023-03-09 01:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-09 02:00:00,15.881421,
6105,7.0,230,2023-03-09 01:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-09 02:00:00,15.881421,
6106,7.0,230,2023-03-09 01:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-09 02:00:00,15.881421,
6107,7.0,230,2023-03-09 01:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-09 02:00:00,15.881421,
6108,7.0,230,2023-03-09 01:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-09 02:00:00,15.881421,
6109,7.0,230,2023-03-09 01:00,Ptuj,,,46.425815,9.0,,,E801,2023-03-09 02:00:00,15.881421,
6110,7.0,230,2023-03-09 02:00,Ptuj,,,46.425815,10.0,,,E801,2023-03-09 03:00:00,15.881421,
6111,7.0,230,2023-03-09 02:00,Ptuj,,,46.425815,10.0,,,E801,2023-03-09 03:00:00,15.881421,
6112,7.0,230,2023-03-09 02:00,Ptuj,,,46.425815,10.0,,,E801,2023-03-09 03:00:00,15.881421,
