temperature_2m,relativehumidity_2m,dewpoint_2m,apparent_temperature,pressure_msl,surface_pressure,precipitation,direct_radiation,diffuse_radiation,windspeed_10m,pm10
3.4,48,-6.6,-1.7,1023.3,994.1,0.0,150.0,217.0,14.8,16.0
3.4,48,-6.6,-1.7,1023.3,994.1,0.0,150.0,217.0,14.8,16.0
3.4,48,-6.6,-1.7,1023.3,994.1,0.0,150.0,217.0,14.8,16.0
3.4,48,-6.6,-1.7,1023.3,994.1,0.0,150.0,217.0,14.8,16.0
3.4,48,-6.6,-1.7,1023.3,994.1,0.0,150.0,217.0,14.8,16.0
3.4,48,-6.6,-1.7,1023.3,994.1,0.0,150.0,217.0,14.8,16.0
3.4,48,-6.6,-1.7,1023.3,994.1,0.0,150.0,217.0,14.8,16.0
3.4,48,-6.6,-1.7,1023.3,994.1,0.0,150.0,217.0,14.8,16.0
3.4,48,-6.7,-1.8,1023.6,994.4,0.0,124.0,170.0,14.8,17.0
3.4,48,-6.7,-1.8,1023.6,994.4,0.0,124.0,170.0,14.8,17.0
3.4,48,-6.7,-1.8,1023.6,994.4,0.0,124.0,170.0,14.8,17.0
3.4,48,-6.7,-1.8,1023.6,994.4,0.0,124.0,170.0,14.8,17.0
3.4,48,-6.7,-1.8,1023.6,994.4,0.0,124.0,170.0,14.8,17.0
3.4,48,-6.7,-1.8,1023.6,994.4,0.0,124.0,170.0,14.8,17.0
3.4,48,-6.7,-1.8,1023.6,994.4,0.0,124.0,170.0,14.8,17.0
3.4,48,-6.7,-1.8,1023.6,994.4,0.0,124.0,170.0,14.8,17.0
3.4,48,-6.7,-1.8,1023.6,994.4,0.0,124.0,170.0,14.8,17.0
3.4,48,-6.7,-1.8,1023.6,994.4,0.0,124.0,170.0,14.8,17.0
3.4,48,-6.7,-1.8,1023.6,994.4,0.0,124.0,170.0,14.8,17.0
3.4,48,-6.7,-1.8,1023.6,994.4,0.0,124.0,170.0,14.8,17.0
3.0,49,-6.7,-2.3,1023.7,994.4,0.0,63.0,109.0,15.5,18.0
3.0,49,-6.7,-2.3,1023.7,994.4,0.0,63.0,109.0,15.5,18.0
3.0,49,-6.7,-2.3,1023.7,994.4,0.0,63.0,109.0,15.5,18.0
3.0,49,-6.7,-2.3,1023.7,994.4,0.0,63.0,109.0,15.5,18.0
3.0,49,-6.7,-2.3,1023.7,994.4,0.0,63.0,109.0,15.5,18.0
3.0,49,-6.7,-2.3,1023.7,994.4,0.0,63.0,109.0,15.5,18.0
3.0,49,-6.7,-2.3,1023.7,994.4,0.0,63.0,109.0,15.5,18.0
3.0,49,-6.7,-2.3,1023.7,994.4,0.0,63.0,109.0,15.5,18.0
3.0,49,-6.7,-2.3,1023.7,994.4,0.0,63.0,109.0,15.5,18.0
3.0,49,-6.7,-2.3,1023.7,994.4,0.0,63.0,109.0,15.5,18.0
3.0,49,-6.7,-2.3,1023.7,994.4,0.0,63.0,109.0,15.5,18.0
3.0,49,-6.7,-2.3,1023.7,994.4,0.0,63.0,109.0,15.5,18.0
2.5,51,-6.7,-2.3,1024.3,995.0,0.0,25.0,58.0,12.8,18.0
2.5,51,-6.7,-2.3,1024.3,995.0,0.0,25.0,58.0,12.8,18.0
2.5,51,-6.7,-2.3,1024.3,995.0,0.0,25.0,58.0,12.8,18.0
2.5,51,-6.7,-2.3,1024.3,995.0,0.0,25.0,58.0,12.8,18.0
2.5,51,-6.7,-2.3,1024.3,995.0,0.0,25.0,58.0,12.8,18.0
2.5,51,-6.7,-2.3,1024.3,995.0,0.0,25.0,58.0,12.8,18.0
2.5,51,-6.7,-2.3,1024.3,995.0,0.0,25.0,58.0,12.8,18.0
2.5,51,-6.7,-2.3,1024.3,995.0,0.0,25.0,58.0,12.8,18.0
2.5,51,-6.7,-2.3,1024.3,995.0,0.0,25.0,58.0,12.8,18.0
2.5,51,-6.7,-2.3,1024.3,995.0,0.0,25.0,58.0,12.8,18.0
2.5,51,-6.7,-2.3,1024.3,995.0,0.0,25.0,58.0,12.8,18.0
2.5,51,-6.7,-2.3,1024.3,995.0,0.0,25.0,58.0,12.8,18.0
2.0,53,-6.5,-2.0,1025.1,995.7,0.0,1.0,7.0,9.2,19.0
2.0,53,-6.5,-2.0,1025.1,995.7,0.0,1.0,7.0,9.2,19.0
2.0,53,-6.5,-2.0,1025.1,995.7,0.0,1.0,7.0,9.2,19.0
2.0,53,-6.5,-2.0,1025.1,995.7,0.0,1.0,7.0,9.2,19.0
2.0,53,-6.5,-2.0,1025.1,995.7,0.0,1.0,7.0,9.2,19.0
2.0,53,-6.5,-2.0,1025.1,995.7,0.0,1.0,7.0,9.2,19.0
2.0,53,-6.5,-2.0,1025.1,995.7,0.0,1.0,7.0,9.2,19.0
2.0,53,-6.5,-2.0,1025.1,995.7,0.0,1.0,7.0,9.2,19.0
2.0,53,-6.5,-2.0,1025.1,995.7,0.0,1.0,7.0,9.2,19.0
2.0,53,-6.5,-2.0,1025.1,995.7,0.0,1.0,7.0,9.2,19.0
2.0,53,-6.5,-2.0,1025.1,995.7,0.0,1.0,7.0,9.2,19.0
2.0,53,-6.5,-2.0,1025.1,995.7,0.0,1.0,7.0,9.2,19.0
1.6,56,-6.3,-1.7,1025.9,996.5,0.0,0.0,0.0,7.3,17.0
1.6,56,-6.3,-1.7,1025.9,996.5,0.0,0.0,0.0,7.3,17.0
1.6,56,-6.3,-1.7,1025.9,996.5,0.0,0.0,0.0,7.3,17.0
1.6,56,-6.3,-1.7,1025.9,996.5,0.0,0.0,0.0,7.3,17.0
1.6,56,-6.3,-1.7,1025.9,996.5,0.0,0.0,0.0,7.3,17.0
1.6,56,-6.3,-1.7,1025.9,996.5,0.0,0.0,0.0,7.3,17.0
1.6,56,-6.3,-1.7,1025.9,996.5,0.0,0.0,0.0,7.3,17.0
1.6,56,-6.3,-1.7,1025.9,996.5,0.0,0.0,0.0,7.3,17.0
1.6,56,-6.3,-1.7,1025.9,996.5,0.0,0.0,0.0,7.3,17.0
1.6,56,-6.3,-1.7,1025.9,996.5,0.0,0.0,0.0,7.3,17.0
1.6,56,-6.3,-1.7,1025.9,996.5,0.0,0.0,0.0,7.3,17.0
1.6,56,-6.3,-1.7,1025.9,996.5,0.0,0.0,0.0,7.3,17.0
0.6,69,-4.4,-1.7,1026.3,996.9,0.0,0.0,0.0,5.9,20.0
0.6,69,-4.4,-1.7,1026.3,996.9,0.0,0.0,0.0,5.9,20.0
0.6,69,-4.4,-1.7,1026.3,996.9,0.0,0.0,0.0,5.9,20.0
0.6,69,-4.4,-1.7,1026.3,996.9,0.0,0.0,0.0,5.9,20.0
0.6,69,-4.4,-1.7,1026.3,996.9,0.0,0.0,0.0,5.9,20.0
0.6,69,-4.4,-1.7,1026.3,996.9,0.0,0.0,0.0,5.9,20.0
0.6,69,-4.4,-1.7,1026.3,996.9,0.0,0.0,0.0,5.9,20.0
0.6,69,-4.4,-1.7,1026.3,996.9,0.0,0.0,0.0,5.9,20.0
0.6,69,-4.4,-1.7,1026.3,996.9,0.0,0.0,0.0,5.9,20.0
0.6,69,-4.4,-1.7,1026.3,996.9,0.0,0.0,0.0,5.9,20.0
0.6,69,-4.4,-1.7,1026.3,996.9,0.0,0.0,0.0,5.9,20.0
0.6,69,-4.4,-1.7,1026.3,996.9,0.0,0.0,0.0,5.9,20.0
0.2,72,-4.2,-1.8,1026.9,997.4,0.3,0.0,0.0,4.9,19.0
0.2,72,-4.2,-1.8,1026.9,997.4,0.3,0.0,0.0,4.9,19.0
0.2,72,-4.2,-1.8,1026.9,997.4,0.3,0.0,0.0,4.9,19.0
0.2,72,-4.2,-1.8,1026.9,997.4,0.3,0.0,0.0,4.9,19.0
0.2,72,-4.2,-1.8,1026.9,997.4,0.3,0.0,0.0,4.9,19.0
0.2,72,-4.2,-1.8,1026.9,997.4,0.3,0.0,0.0,4.9,19.0
0.2,72,-4.2,-1.8,1026.9,997.4,0.3,0.0,0.0,4.9,19.0
0.2,72,-4.2,-1.8,1026.9,997.4,0.3,0.0,0.0,4.9,19.0
0.2,72,-4.2,-1.8,1026.9,997.4,0.3,0.0,0.0,4.9,19.0
0.2,72,-4.2,-1.8,1026.9,997.4,0.3,0.0,0.0,4.9,19.0
0.2,72,-4.2,-1.8,1026.9,997.4,0.3,0.0,0.0,4.9,19.0
0.2,72,-4.2,-1.8,1026.9,997.4,0.3,0.0,0.0,4.9,19.0
0.1,74,-3.9,-2.4,1027.1,997.6,0.0,0.0,0.0,4.9,19.0
0.1,74,-3.9,-2.4,1027.1,997.6,0.0,0.0,0.0,4.9,19.0
0.1,74,-3.9,-2.4,1027.1,997.6,0.0,0.0,0.0,4.9,19.0
0.1,74,-3.9,-2.4,1027.1,997.6,0.0,0.0,0.0,4.9,19.0
0.1,74,-3.9,-2.4,1027.1,997.6,0.0,0.0,0.0,4.9,19.0
0.1,74,-3.9,-2.4,1027.1,997.6,0.0,0.0,0.0,4.9,19.0
0.1,74,-3.9,-2.4,1027.1,997.6,0.0,0.0,0.0,4.9,19.0
0.1,74,-3.9,-2.4,1027.1,997.6,0.0,0.0,0.0,4.9,19.0
0.1,74,-3.9,-2.4,1027.1,997.6,0.0,0.0,0.0,4.9,19.0
0.1,74,-3.9,-2.4,1027.1,997.6,0.0,0.0,0.0,4.9,19.0
0.1,74,-3.9,-2.4,1027.1,997.6,0.0,0.0,0.0,4.9,19.0
0.1,74,-3.9,-2.4,1027.1,997.6,0.0,0.0,0.0,4.9,19.0
0.1,76,-3.7,-2.6,1027.5,997.9,0.1,0.0,0.0,5.9,20.0
0.1,76,-3.7,-2.6,1027.5,997.9,0.1,0.0,0.0,5.9,20.0
0.1,76,-3.7,-2.6,1027.5,997.9,0.1,0.0,0.0,5.9,20.0
0.1,76,-3.7,-2.6,1027.5,997.9,0.1,0.0,0.0,5.9,20.0
0.1,76,-3.7,-2.6,1027.5,997.9,0.1,0.0,0.0,5.9,20.0
0.1,76,-3.7,-2.6,1027.5,997.9,0.1,0.0,0.0,5.9,20.0
0.1,76,-3.7,-2.6,1027.5,997.9,0.1,0.0,0.0,5.9,20.0
0.1,76,-3.7,-2.6,1027.5,997.9,0.1,0.0,0.0,5.9,20.0
0.1,76,-3.7,-2.6,1027.5,997.9,0.1,0.0,0.0,5.9,20.0
0.1,76,-3.7,-2.6,1027.5,997.9,0.1,0.0,0.0,5.9,20.0
0.1,76,-3.7,-2.6,1027.5,997.9,0.1,0.0,0.0,5.9,20.0
0.1,76,-3.7,-2.6,1027.5,997.9,0.1,0.0,0.0,5.9,20.0
-0.1,77,-3.7,-3.0,1027.8,998.2,0.0,0.0,0.0,4.9,19.0
-0.1,77,-3.7,-3.0,1027.8,998.2,0.0,0.0,0.0,4.9,19.0
-0.1,77,-3.7,-3.0,1027.8,998.2,0.0,0.0,0.0,4.9,19.0
-0.1,77,-3.7,-3.0,1027.8,998.2,0.0,0.0,0.0,4.9,19.0
-0.1,77,-3.7,-3.0,1027.8,998.2,0.0,0.0,0.0,4.9,19.0
-0.1,77,-3.7,-3.0,1027.8,998.2,0.0,0.0,0.0,4.9,19.0
-0.1,77,-3.7,-3.0,1027.8,998.2,0.0,0.0,0.0,4.9,19.0
-0.1,77,-3.7,-3.0,1027.8,998.2,0.0,0.0,0.0,4.9,19.0
-0.1,77,-3.7,-3.0,1027.8,998.2,0.0,0.0,0.0,4.9,19.0
-0.1,77,-3.7,-3.0,1027.8,998.2,0.0,0.0,0.0,4.9,19.0
-0.1,77,-3.7,-3.0,1027.8,998.2,0.0,0.0,0.0,4.9,19.0
-0.1,77,-3.7,-3.0,1027.8,998.2,0.0,0.0,0.0,4.9,19.0
-0.4,78,-3.7,-3.9,1027.8,998.0,0.0,0.0,0.0,4.3,18.0
-0.4,78,-3.7,-3.9,1027.8,998.0,0.0,0.0,0.0,4.3,18.0
-0.4,78,-3.7,-3.9,1027.8,998.0,0.0,0.0,0.0,4.3,18.0
-0.4,78,-3.7,-3.9,1027.8,998.0,0.0,0.0,0.0,4.3,18.0
-0.4,78,-3.7,-3.9,1027.8,998.0,0.0,0.0,0.0,4.3,18.0
-0.4,78,-3.7,-3.9,1027.8,998.0,0.0,0.0,0.0,4.3,18.0
-0.4,78,-3.7,-3.9,1027.8,998.0,0.0,0.0,0.0,4.3,18.0
-0.4,78,-3.7,-3.9,1027.8,998.0,0.0,0.0,0.0,4.3,18.0
-0.4,78,-3.7,-3.9,1027.8,998.0,0.0,0.0,0.0,4.3,18.0
-0.4,78,-3.7,-3.9,1027.8,998.0,0.0,0.0,0.0,4.3,18.0
-0.4,78,-3.7,-3.9,1027.8,998.0,0.0,0.0,0.0,4.3,18.0
-0.4,78,-3.7,-3.9,1027.8,998.0,0.0,0.0,0.0,4.3,18.0
-0.5,78,-3.8,-4.1,1028.1,998.3,0.0,0.0,0.0,4.0,18.0
-0.5,78,-3.8,-4.1,1028.1,998.3,0.0,0.0,0.0,4.0,18.0
-0.5,78,-3.8,-4.1,1028.1,998.3,0.0,0.0,0.0,4.0,18.0
-0.5,78,-3.8,-4.1,1028.1,998.3,0.0,0.0,0.0,4.0,18.0
-0.5,78,-3.8,-4.1,1028.1,998.3,0.0,0.0,0.0,4.0,18.0
-0.5,78,-3.8,-4.1,1028.1,998.3,0.0,0.0,0.0,4.0,18.0
-0.5,78,-3.8,-4.1,1028.1,998.3,0.0,0.0,0.0,4.0,18.0
-0.5,78,-3.8,-4.1,1028.1,998.3,0.0,0.0,0.0,4.0,18.0
-0.5,78,-3.8,-4.1,1028.1,998.3,0.0,0.0,0.0,4.0,18.0
-0.5,78,-3.8,-4.1,1028.1,998.3,0.0,0.0,0.0,4.0,18.0
-0.5,78,-3.8,-4.1,1028.1,998.3,0.0,0.0,0.0,4.0,18.0
-0.5,78,-3.8,-4.1,1028.1,998.3,0.0,0.0,0.0,4.0,18.0
-0.6,78,-3.9,-4.1,1027.8,998.0,0.0,0.0,0.0,5.0,15.0
-0.6,78,-3.9,-4.1,1027.8,998.0,0.0,0.0,0.0,5.0,15.0
-0.6,78,-3.9,-4.1,1027.8,998.0,0.0,0.0,0.0,5.0,15.0
-0.6,78,-3.9,-4.1,1027.8,998.0,0.0,0.0,0.0,5.0,15.0
-0.6,78,-3.9,-4.1,1027.8,998.0,0.0,0.0,0.0,5.0,15.0
-0.6,78,-3.9,-4.1,1027.8,998.0,0.0,0.0,0.0,5.0,15.0
-0.6,78,-3.9,-4.1,1027.8,998.0,0.0,0.0,0.0,5.0,15.0
-0.6,78,-3.9,-4.1,1027.8,998.0,0.0,0.0,0.0,5.0,15.0
-0.6,78,-3.9,-4.1,1027.8,998.0,0.0,0.0,0.0,5.0,15.0
-0.6,78,-3.9,-4.1,1027.8,998.0,0.0,0.0,0.0,5.0,15.0
-0.6,78,-3.9,-4.1,1027.8,998.0,0.0,0.0,0.0,5.0,15.0
-0.6,78,-3.9,-4.1,1027.8,998.0,0.0,0.0,0.0,5.0,15.0
-0.5,78,-4.0,-3.8,1027.8,998.1,0.0,0.0,0.0,6.1,16.0
-0.5,78,-4.0,-3.8,1027.8,998.1,0.0,0.0,0.0,6.1,16.0
-0.5,78,-4.0,-3.8,1027.8,998.1,0.0,0.0,0.0,6.1,16.0
-0.5,78,-4.0,-3.8,1027.8,998.1,0.0,0.0,0.0,6.1,16.0
-0.5,78,-4.0,-3.8,1027.8,998.1,0.0,0.0,0.0,6.1,16.0
-0.5,78,-4.0,-3.8,1027.8,998.1,0.0,0.0,0.0,6.1,16.0
-0.5,78,-4.0,-3.8,1027.8,998.1,0.0,0.0,0.0,6.1,16.0
-0.5,78,-4.0,-3.8,1027.8,998.1,0.0,0.0,0.0,6.1,16.0
-0.5,78,-4.0,-3.8,1027.8,998.1,0.0,0.0,0.0,6.1,16.0
-0.5,78,-4.0,-3.8,1027.8,998.1,0.0,0.0,0.0,6.1,16.0
-0.5,78,-4.0,-3.8,1027.8,998.1,0.0,0.0,0.0,6.1,16.0
-0.5,78,-4.0,-3.8,1027.8,998.1,0.0,0.0,0.0,6.1,16.0
-0.5,78,-3.9,-3.9,1028.1,998.4,0.0,0.0,0.0,6.4,17.0
-0.5,78,-3.9,-3.9,1028.1,998.4,0.0,0.0,0.0,6.4,17.0
-0.5,78,-3.9,-3.9,1028.1,998.4,0.0,0.0,0.0,6.4,17.0
-0.5,78,-3.9,-3.9,1028.1,998.4,0.0,0.0,0.0,6.4,17.0
-0.5,78,-3.9,-3.9,1028.1,998.4,0.0,0.0,0.0,6.4,17.0
-0.5,78,-3.9,-3.9,1028.1,998.4,0.0,0.0,0.0,6.4,17.0
-0.5,78,-3.9,-3.9,1028.1,998.4,0.0,0.0,0.0,6.4,17.0
-0.5,78,-3.9,-3.9,1028.1,998.4,0.0,0.0,0.0,6.4,17.0
-0.5,78,-3.9,-3.9,1028.1,998.4,0.0,0.0,0.0,6.4,17.0
-0.5,78,-3.9,-3.9,1028.1,998.4,0.0,0.0,0.0,6.4,17.0
-0.5,78,-3.9,-3.9,1028.1,998.4,0.0,0.0,0.0,6.4,17.0
-0.5,78,-3.9,-3.9,1028.1,998.4,0.0,0.0,0.0,6.4,17.0
-0.6,78,-4.0,-4.5,1028.1,998.3,0.0,0.0,0.0,6.7,19.0
-0.6,78,-4.0,-4.5,1028.1,998.3,0.0,0.0,0.0,6.7,19.0
-0.6,78,-4.0,-4.5,1028.1,998.3,0.0,0.0,0.0,6.7,19.0
-0.6,78,-4.0,-4.5,1028.1,998.3,0.0,0.0,0.0,6.7,19.0
-0.6,78,-4.0,-4.5,1028.1,998.3,0.0,0.0,0.0,6.7,19.0
-0.6,78,-4.0,-4.5,1028.1,998.3,0.0,0.0,0.0,6.7,19.0
-0.6,78,-4.0,-4.5,1028.1,998.3,0.0,0.0,0.0,6.7,19.0
-0.6,78,-4.0,-4.5,1028.1,998.3,0.0,0.0,0.0,6.7,19.0
-0.6,78,-4.0,-4.5,1028.1,998.3,0.0,0.0,0.0,6.7,19.0
-0.6,78,-4.0,-4.5,1028.1,998.3,0.0,0.0,0.0,6.7,19.0
-0.6,78,-4.0,-4.5,1028.1,998.3,0.0,0.0,0.0,6.7,19.0
-0.6,78,-4.0,-4.5,1028.1,998.3,0.0,0.0,0.0,6.7,19.0
-0.8,80,-3.9,-4.5,1028.6,998.8,0.0,0.0,2.0,5.6,27.0
-0.8,80,-3.9,-4.5,1028.6,998.8,0.0,0.0,2.0,5.6,27.0
-0.8,80,-3.9,-4.5,1028.6,998.8,0.0,0.0,2.0,5.6,27.0
-0.8,80,-3.9,-4.5,1028.6,998.8,0.0,0.0,2.0,5.6,27.0
-0.8,80,-3.9,-4.5,1028.6,998.8,0.0,0.0,2.0,5.6,27.0
-0.8,80,-3.9,-4.5,1028.6,998.8,0.0,0.0,2.0,5.6,27.0
-0.8,80,-3.9,-4.5,1028.6,998.8,0.0,0.0,2.0,5.6,27.0
-0.8,80,-3.9,-4.5,1028.6,998.8,0.0,0.0,2.0,5.6,27.0
-0.8,80,-3.9,-4.5,1028.6,998.8,0.0,0.0,2.0,5.6,27.0
-0.8,80,-3.9,-4.5,1028.6,998.8,0.0,0.0,2.0,5.6,27.0
-0.8,80,-3.9,-4.5,1028.6,998.8,0.0,0.0,2.0,5.6,27.0
-0.8,80,-3.9,-4.5,1028.6,998.8,0.0,0.0,2.0,5.6,27.0
-0.2,81,-3.1,-2.9,1029.1,999.4,0.0,31.0,38.0,3.8,22.0
-0.2,81,-3.1,-2.9,1029.1,999.4,0.0,31.0,38.0,3.8,22.0
-0.2,81,-3.1,-2.9,1029.1,999.4,0.0,31.0,38.0,3.8,22.0
-0.2,81,-3.1,-2.9,1029.1,999.4,0.0,31.0,38.0,3.8,22.0
-0.2,81,-3.1,-2.9,1029.1,999.4,0.0,31.0,38.0,3.8,22.0
-0.2,81,-3.1,-2.9,1029.1,999.4,0.0,31.0,38.0,3.8,22.0
-0.2,81,-3.1,-2.9,1029.1,999.4,0.0,31.0,38.0,3.8,22.0
-0.2,81,-3.1,-2.9,1029.1,999.4,0.0,31.0,38.0,3.8,22.0
-0.2,81,-3.1,-2.9,1029.1,999.4,0.0,31.0,38.0,3.8,22.0
-0.2,81,-3.1,-2.9,1029.1,999.4,0.0,31.0,38.0,3.8,22.0
-0.2,81,-3.1,-2.9,1029.1,999.4,0.0,31.0,38.0,3.8,22.0
-0.2,81,-3.1,-2.9,1029.1,999.4,0.0,31.0,38.0,3.8,22.0
0.6,78,-2.9,-2.2,1029.5,999.9,0.0,52.0,93.0,4.0,23.0
0.6,78,-2.9,-2.2,1029.5,999.9,0.0,52.0,93.0,4.0,23.0
0.6,78,-2.9,-2.2,1029.5,999.9,0.0,52.0,93.0,4.0,23.0
0.6,78,-2.9,-2.2,1029.5,999.9,0.0,52.0,93.0,4.0,23.0
0.6,78,-2.9,-2.2,1029.5,999.9,0.0,52.0,93.0,4.0,23.0
0.6,78,-2.9,-2.2,1029.5,999.9,0.0,52.0,93.0,4.0,23.0
0.6,78,-2.9,-2.2,1029.5,999.9,0.0,52.0,93.0,4.0,23.0
0.6,78,-2.9,-2.2,1029.5,999.9,0.0,52.0,93.0,4.0,23.0
0.6,78,-2.9,-2.2,1029.5,999.9,0.0,52.0,93.0,4.0,23.0
0.6,78,-2.9,-2.2,1029.5,999.9,0.0,52.0,93.0,4.0,23.0
0.6,78,-2.9,-2.2,1029.5,999.9,0.0,52.0,93.0,4.0,23.0
0.6,78,-2.9,-2.2,1029.5,999.9,0.0,52.0,93.0,4.0,23.0
1.6,69,-3.4,-1.5,1029.2,999.7,0.0,57.0,152.0,4.0,24.0
1.6,69,-3.4,-1.5,1029.2,999.7,0.0,57.0,152.0,4.0,24.0
1.6,69,-3.4,-1.5,1029.2,999.7,0.0,57.0,152.0,4.0,24.0
1.6,69,-3.4,-1.5,1029.2,999.7,0.0,57.0,152.0,4.0,24.0
1.6,69,-3.4,-1.5,1029.2,999.7,0.0,57.0,152.0,4.0,24.0
1.6,69,-3.4,-1.5,1029.2,999.7,0.0,57.0,152.0,4.0,24.0
1.6,69,-3.4,-1.5,1029.2,999.7,0.0,57.0,152.0,4.0,24.0
1.6,69,-3.4,-1.5,1029.2,999.7,0.0,57.0,152.0,4.0,24.0
1.6,69,-3.4,-1.5,1029.2,999.7,0.0,57.0,152.0,4.0,24.0
1.6,69,-3.4,-1.5,1029.2,999.7,0.0,57.0,152.0,4.0,24.0
1.6,69,-3.4,-1.5,1029.2,999.7,0.0,57.0,152.0,4.0,24.0
1.6,69,-3.4,-1.5,1029.2,999.7,0.0,57.0,152.0,4.0,24.0
2.5,64,-3.7,-0.7,1029.4,999.9,0.0,127.0,182.0,3.3,23.0
2.5,64,-3.7,-0.7,1029.4,999.9,0.0,127.0,182.0,3.3,23.0
2.5,64,-3.7,-0.7,1029.4,999.9,0.0,127.0,182.0,3.3,23.0
2.5,64,-3.7,-0.7,1029.4,999.9,0.0,127.0,182.0,3.3,23.0
2.5,64,-3.7,-0.7,1029.4,999.9,0.0,127.0,182.0,3.3,23.0
2.5,64,-3.7,-0.7,1029.4,999.9,0.0,127.0,182.0,3.3,23.0
2.5,64,-3.7,-0.7,1029.4,999.9,0.0,127.0,182.0,3.3,23.0
2.5,64,-3.7,-0.7,1029.4,999.9,0.0,127.0,182.0,3.3,23.0
2.5,64,-3.7,-0.7,1029.4,999.9,0.0,127.0,182.0,3.3,23.0
2.5,64,-3.7,-0.7,1029.4,999.9,0.0,127.0,182.0,3.3,23.0
2.5,64,-3.7,-0.7,1029.4,999.9,0.0,127.0,182.0,3.3,23.0
2.5,64,-3.7,-0.7,1029.4,999.9,0.0,127.0,182.0,3.3,23.0
3.2,61,-3.7,-0.0,1029.2,999.8,0.0,94.0,208.0,3.6,27.0
3.2,61,-3.7,-0.0,1029.2,999.8,0.0,94.0,208.0,3.6,27.0
3.2,61,-3.7,-0.0,1029.2,999.8,0.0,94.0,208.0,3.6,27.0
3.2,61,-3.7,-0.0,1029.2,999.8,0.0,94.0,208.0,3.6,27.0
3.2,61,-3.7,-0.0,1029.2,999.8,0.0,94.0,208.0,3.6,27.0
3.2,61,-3.7,-0.0,1029.2,999.8,0.0,94.0,208.0,3.6,27.0
3.2,61,-3.7,-0.0,1029.2,999.8,0.0,94.0,208.0,3.6,27.0
3.2,61,-3.7,-0.0,1029.2,999.8,0.0,94.0,208.0,3.6,27.0
3.2,61,-3.7,-0.0,1029.2,999.8,0.0,94.0,208.0,3.6,27.0
3.2,61,-3.7,-0.0,1029.2,999.8,0.0,94.0,208.0,3.6,27.0
3.2,61,-3.7,-0.0,1029.2,999.8,0.0,94.0,208.0,3.6,27.0
3.2,61,-3.7,-0.0,1029.2,999.8,0.0,94.0,208.0,3.6,27.0
3.6,59,-3.6,0.5,1028.6,999.3,0.0,59.0,243.0,3.6,32.0
3.6,59,-3.6,0.5,1028.6,999.3,0.0,59.0,243.0,3.6,32.0
3.6,59,-3.6,0.5,1028.6,999.3,0.0,59.0,243.0,3.6,32.0
3.6,59,-3.6,0.5,1028.6,999.3,0.0,59.0,243.0,3.6,32.0
3.6,59,-3.6,0.5,1028.6,999.3,0.0,59.0,243.0,3.6,32.0
3.6,59,-3.6,0.5,1028.6,999.3,0.0,59.0,243.0,3.6,32.0
3.6,59,-3.6,0.5,1028.6,999.3,0.0,59.0,243.0,3.6,32.0
3.6,59,-3.6,0.5,1028.6,999.3,0.0,59.0,243.0,3.6,32.0
3.6,59,-3.6,0.5,1028.6,999.3,0.0,59.0,243.0,3.6,32.0
3.6,59,-3.6,0.5,1028.6,999.3,0.0,59.0,243.0,3.6,32.0
3.6,59,-3.6,0.5,1028.6,999.3,0.0,59.0,243.0,3.6,32.0
3.6,59,-3.6,0.5,1028.6,999.3,0.0,59.0,243.0,3.6,32.0
3.8,59,-3.5,0.7,1028.1,998.8,0.0,38.0,213.0,4.1,37.0
3.8,59,-3.5,0.7,1028.1,998.8,0.0,38.0,213.0,4.1,37.0
3.8,59,-3.5,0.7,1028.1,998.8,0.0,38.0,213.0,4.1,37.0
3.8,59,-3.5,0.7,1028.1,998.8,0.0,38.0,213.0,4.1,37.0
3.8,59,-3.5,0.7,1028.1,998.8,0.0,38.0,213.0,4.1,37.0
3.8,59,-3.5,0.7,1028.1,998.8,0.0,38.0,213.0,4.1,37.0
3.8,59,-3.5,0.7,1028.1,998.8,0.0,38.0,213.0,4.1,37.0
3.8,59,-3.5,0.7,1028.1,998.8,0.0,38.0,213.0,4.1,37.0
3.8,59,-3.5,0.7,1028.1,998.8,0.0,38.0,213.0,4.1,37.0
3.8,59,-3.5,0.7,1028.1,998.8,0.0,38.0,213.0,4.1,37.0
3.8,59,-3.5,0.7,1028.1,998.8,0.0,38.0,213.0,4.1,37.0
3.8,59,-3.5,0.7,1028.1,998.8,0.0,38.0,213.0,4.1,37.0
3.9,59,-3.5,0.9,1027.7,998.5,0.0,50.0,181.0,5.6,34.0
3.9,59,-3.5,0.9,1027.7,998.5,0.0,50.0,181.0,5.6,34.0
3.9,59,-3.5,0.9,1027.7,998.5,0.0,50.0,181.0,5.6,34.0
3.9,59,-3.5,0.9,1027.7,998.5,0.0,50.0,181.0,5.6,34.0
3.9,59,-3.5,0.9,1027.7,998.5,0.0,50.0,181.0,5.6,34.0
3.9,59,-3.5,0.9,1027.7,998.5,0.0,50.0,181.0,5.6,34.0
3.9,59,-3.5,0.9,1027.7,998.5,0.0,50.0,181.0,5.6,34.0
3.9,59,-3.5,0.9,1027.7,998.5,0.0,50.0,181.0,5.6,34.0
3.9,59,-3.5,0.9,1027.7,998.5,0.0,50.0,181.0,5.6,34.0
3.9,59,-3.5,0.9,1027.7,998.5,0.0,50.0,181.0,5.6,34.0
3.9,59,-3.5,0.9,1027.7,998.5,0.0,50.0,181.0,5.6,34.0
